2023-01-22 21:45:44,6804.250026419009,126513.88103862385,1606.4916704999998,8.00121267223597,0,-44.91538333333333,168.7399,0.0,2023-01-23 10:45:44+13:00,59.9453834640507,332.96232694807185,1477.1632355555892,9833.328185543696,994.5816177777946,5428.664092771861,1009.2908088888973,3226.332046385933,1016.6454044444487,1869.1660231929577,1020.3227022222243,1446.583011596483,1022.1613511111121,979.2915057982409
2023-01-22 21:45:48.033333,6804.250026419009,126513.88103862385,1606.4916704999998,8.00121267223597,0,-44.91538333333333,168.7399,0.0,2023-01-23 10:45:48.033333+13:00,59.9453834640507,332.96232694807185,1477.1632355555892,9833.328185543696,994.5816177777946,5428.664092771861,1009.2908088888973,3226.332046385933,1016.6454044444487,1869.1660231929577,1020.3227022222243,1446.583011596483,1022.1613511111121,979.2915057982409
2023-01-22 21:45:52.066666,6804.250026419009,126513.88103862385,1606.4916704999998,8.00121267223597,0,-44.91538333333333,168.7399,0.0,2023-01-23 10:45:52.066666+13:00,59.9453834640507,332.96232694807185,1477.1632355555892,9833.328185543696,994.5816177777946,5428.664092771861,1009.2908088888973,3226.332046385933,1016.6454044444487,1869.1660231929577,1020.3227022222243,1446.583011596483,1022.1613511111121,979.2915057982409
2023-01-22 21:45:56.099999,6804.116217530318,126513.88103862385,1606.4916704999998,8.00121267223597,3.141592653589793,-44.91538333333333,168.73989833335,0.0,2023-01-23 10:45:56.099999+13:00,59.94534374571437,332.96232694807185,1477.1535266156,9833.328185543696,994.5767633077999,5428.664092771861,1009.2883816538999,3226.332046385933,1016.6441908269499,1869.1660231929577,1020.322095413475,1446.583011596483,1022.1610477067375,979.2915057982409
2023-01-22 21:46:00.133332,6801.395410033834,126512.02778984637,1606.4916704999998,8.00121267223597,-1.681422452694376,-44.915366666666664,168.73986444446666,0.0,2023-01-23 10:46:00.133332+13:00,59.94453613160206,332.96176822728546,1476.9561095615227,9833.191081376346,994.4780547807615,5428.595540688186,1009.2390273903807,3226.2977703440956,1016.6195136951903,1869.1488851720392,1020.3097568475952,1446.5744425860237,1022.1548784237976,979.2872212930113
2023-01-22 21:46:04.166665,6781.056271635956,126509.86566936152,1606.4916704999998,8.00121267223597,-2.950691278715817,-44.91534722225,168.73961111133332,0.0,2023-01-23 10:46:04.166665+13:00,59.938498888900064,332.9611163875041,1475.4803370969162,9833.031126793192,993.7401685484582,5428.515563396608,1008.870084274229,3226.257781698307,1016.4350421371146,1869.128890849145,1020.2175210685573,1446.5644454245764,1022.1087605342786,979.2822227122876
2023-01-22 21:46:08.199998,6746.711642329974,126512.39843589536,1606.4916704999998,8.00121267223597,2.7356419851716907,-44.915369999966664,168.7391833335,0.0,2023-01-23 10:46:08.199998+13:00,59.92830441268522,332.96187997031234,1472.988350600501,9833.21850193242,992.4941753002505,5428.609250966223,1008.2470876501252,3226.3046254831143,1016.1235438250627,1869.1523127415485,1020.0617719125313,1446.5761563707783,1022.0308859562657,979.2880781853887
2023-01-22 21:46:12.233331,6706.746999560004,126513.88103862385,1606.4916704999998,8.00121267223597,-3.0210585002787624,-44.91538333333333,168.73868555586668,0.0,2023-01-23 10:46:12.233331+13:00,59.91644175443649,332.96232694807185,1470.0885857136714,9833.328185543696,991.0442928568357,5428.664092771861,1007.5221464284178,3226.332046385933,1015.7610732142089,1869.1660231929577,1019.8805366071044,1446.583011596483,1021.9402683035522,979.2915057982409
2023-01-22 21:46:16.266664,6666.603931556511,126513.88103862385,1606.4916704999998,8.00121267223597,3.141592653589793,-44.91538333333333,168.73818555586666,117.01390526002766,2023-01-23 10:46:16.266664+13:00,59.90452613443349,332.96232694807185,1467.1758746024636,9833.328185543696,989.5879373012317,5428.664092771861,1006.7939686506159,3226.332046385933,1015.396984325308,1869.1660231929577,1019.698492162654,1446.583011596483,1021.849246081327,979.2915057982409
2023-01-22 21:46:20.299997,6615.0423980146,126502.76154595979,1606.4916704999998,8.00121267223597,-2.919836252029916,-44.915283333333335,168.73754333373333,117.01390526002766,2023-01-23 10:46:20.299997+13:00,59.88922118463727,332.95897462578387,1463.4346595153213,9832.505561135904,987.7173297576607,5428.252780567964,1005.8586648788303,3226.126390283985,1014.9293324394152,1869.0631951419837,1019.4646662197076,1446.531597570996,1021.7323331098538,979.2657987854974
2023-01-22 21:46:24.333330,6566.513892709452,126496.58405621239,1606.4916704999998,8.00121267223597,-2.9889025527501434,-44.91522777783333,168.73693888933335,117.01390526002766,2023-01-23 10:46:24.333330+13:00,59.87481652507147,332.95711222889554,1459.9135156755644,9832.0485486515,985.9567578377822,5428.024274325762,1004.978378918891,3226.012137162884,1014.4891894594456,1869.0060685814333,1019.2445947297227,1446.5030342907207,1021.6222973648614,979.2515171453598
