timestamp,lat,lon,altitude,velocity,direction,distance,vario,sl_distance,3tp_dist,elevation,velocity_lr,altitude_lr,elevation_lr,vario_lr,local_time,outline_x,outline_y,map_coordinate,pixel_distance_line,fraction,zoom_level
2024-05-19 14:27:03.745743,61.872954521416666,6.909282481933333,1199.0,13.188634321009852,0.5606339706472087,11268.611447467858,-1.4242066407896712,4371.981013739919,9709,625.7570162046096,8.199639376072959,1186.0348816500002,626.0698853483863,-1.2012681505350549,2024-05-19 16:27:03.745743+02:00,34.56638927326394,66.21055059243929,"[{""x"": 1180.743854932575, ""y"": 920.1945894625811}, {""x"": 846.3719274662874, ""y"": 716.0972947312717}]",293.6172673858365,0,0
2024-05-19 14:27:04.746744,61.8728462132,6.909408007733333,1200.493488,13.710850671589311,0.9650807993975353,11268.611447467858,-1.352959671254614,4382.046286654918,9707,622.4571127999616,8.199639376072959,1186.0348816500002,626.0698853483863,-1.2012681505350549,2024-05-19 16:27:04.746744+02:00,34.56805600505226,66.21361030876736,"[{""x"": 1181.1094753249652, ""y"": 920.8637687226357}, {""x"": 846.5547376624826, ""y"": 716.431884361299}]",293.6172673858365,0,0
2024-05-19 14:27:05.747745,61.87272942975,6.90944579575,1202.49549,13.122343968723033,1.371990440733914,11268.611447467858,-1.2820481408523983,4388.0755648430195,9704,618.1543780897277,8.199639376072959,1186.0348816500002,626.0698853483863,-1.2012681505350549,2024-05-19 16:27:05.747745+02:00,34.56855775440257,66.21690943903344,"[{""x"": 1181.2195409009776, ""y"": 921.5853093210317}, {""x"": 846.6097704504888, ""y"": 716.792654660497}]",293.6172673858365,0,0
2024-05-19 14:27:06.748746,61.8726251254,6.9094375209,1203.748746,11.593281119808173,1.7688059811685541,11268.611447467858,-1.2437491571402237,4391.401246797052,9702,613.9214120937067,8.199639376072959,1186.0348816500002,626.0698853483863,-1.2012681505350549,2024-05-19 16:27:06.748746+02:00,34.56844788093004,66.21985602432487,"[{""x"": 1181.1954386534403, ""y"": 922.2297461097976}, {""x"": 846.59771932672, ""y"": 717.11487305488}]",293.6172673858365,0,0
2024-05-19 14:27:07.749747,61.87257500843333,6.909370854416666,1204.749747,6.568176797439901,2.113231768560418,11268.611447467858,-1.2169484090701101,4389.89958036135,9700,611.2030879423705,8.199639376072959,1186.0348816500002,626.0698853483863,-1.2012681505350549,2024-05-19 16:27:07.749747+02:00,34.56756268324965,66.2212718190121,"[{""x"": 1181.0012584466954, ""y"": 922.5393893379937}, {""x"": 846.5006292233476, ""y"": 717.269694668978}]",293.6172673858365,0,0
2024-05-19 14:27:08.750748,61.872554154199996,6.9092499002666665,1204.249252,6.746456187783078,2.449613279236638,11268.611447467858,-1.2184132527232499,4384.65525268436,9698,609.0336035242506,8.199639376072959,1186.0348816500002,626.0698853483863,-1.2012681505350549,2024-05-19 16:27:08.750748+02:00,34.56595665383789,66.22186094641758,"[{""x"": 1180.6489539500558, ""y"": 922.6682352174814}, {""x"": 846.3244769750279, ""y"": 717.3341176087218}]",293.6172673858365,0,0
2024-05-19 14:27:09.751749,61.87255,6.9091414917666665,1207.006996,5.695040242322285,2.759918402926708,11268.611447467858,-1.3178040723763855,4379.430911603693,9695,607.6679222916637,8.199639376072959,1186.0348816500002,626.0698853483863,-1.2012681505350549,2024-05-19 16:27:09.751749+02:00,34.56451720558841,66.22197830158687,"[{""x"": 1180.333191307567, ""y"": 922.6939015332202}, {""x"": 846.1665956537834, ""y"": 717.3469507665912}]",293.6172673858365,0,0
2024-05-19 14:27:10.752750,61.87253745416667,6.9090163,1211.011,6.7047898064305995,3.020388584879503,11268.611447467858,-1.3817932442435379,4373.68081423762,9693,605.7521414195148,8.199639376072959,1186.0348816500002,626.0698853483863,-1.2012681505350549,2024-05-19 16:27:10.752750+02:00,34.56285490909525,66.2223327183171,"[{""x"": 1179.9685438577785, ""y"": 922.7714147075998}, {""x"": 845.9842719288893, ""y"": 717.3857073537811}]",293.6172673858365,0,0
2024-05-19 14:27:11.753751,61.87252077081667,6.908907958233334,1212.753751,5.96796806116266,-2.981036789288752,11268.611447467858,-1.414088477568264,4368.919073581666,9691,603.823540062946,8.199639376072959,1186.0348816500002,626.0698853483863,-1.2012681505350549,2024-05-19 16:27:11.753751+02:00,34.56141634693109,66.22280401865999,"[{""x"": 1179.6529755902116, ""y"": 922.8744910653079}, {""x"": 845.8264877951057, ""y"": 717.4372455326352}]",293.6172673858365,0,0
2024-05-19 14:27:12.754752,61.87254182506666,6.908833016533333,1213.754752,4.569962055933242,-2.5872070801121527,11268.611447467858,-1.5014019180553508,4364.438856459892,9689,603.9082357984513,8.199639376072959,1186.0348816500002,626.0698853483863,-1.2012681505350549,2024-05-19 16:27:12.754752+02:00,34.560421270909565,66.22220924147507,"[{""x"": 1179.434692067935, ""y"": 922.7444095434196}, {""x"": 845.7173460339675, ""y"": 717.372204771691}]",293.6172673858365,0,0
